cell,row,column,crate,slot,chan,bin,txfiber,txch,rxrocid,rxfiber,rxch
1446,58,18,SBS_ECALVTP7_ROCID,5,10,6,2,10,SBS_ECALVTP6_ROCID,4,10
1447,58,19,SBS_ECALVTP7_ROCID,5,11,6,2,11,SBS_ECALVTP6_ROCID,4,11
1448,58,20,SBS_ECALVTP7_ROCID,5,12,6,2,12,SBS_ECALVTP6_ROCID,4,12
1449,58,21,SBS_ECALVTP7_ROCID,5,13,7,2,13,SBS_ECALVTP6_ROCID,4,13
1450,58,22,SBS_ECALVTP7_ROCID,5,14,7,2,14,SBS_ECALVTP6_ROCID,4,14
1451,58,23,SBS_ECALVTP7_ROCID,5,15,7,2,15,SBS_ECALVTP6_ROCID,4,15
1452,59,0,SBS_ECALVTP7_ROCID,6,0,0,-1,-1,None,-1,-1
1453,59,1,SBS_ECALVTP7_ROCID,6,1,0,-1,-1,None,-1,-1
1454,59,2,SBS_ECALVTP7_ROCID,6,2,0,-1,-1,None,-1,-1
1455,59,3,SBS_ECALVTP7_ROCID,6,3,1,-1,-1,None,-1,-1
1456,59,4,SBS_ECALVTP7_ROCID,6,4,1,-1,-1,None,-1,-1
1457,59,5,SBS_ECALVTP7_ROCID,6,5,1,-1,-1,None,-1,-1
1458,59,6,SBS_ECALVTP7_ROCID,6,6,2,-1,-1,None,-1,-1
1459,59,7,SBS_ECALVTP7_ROCID,6,7,2,-1,-1,None,-1,-1
1460,59,8,SBS_ECALVTP7_ROCID,6,8,2,-1,-1,None,-1,-1
1461,59,9,SBS_ECALVTP7_ROCID,6,9,3,-1,-1,None,-1,-1
1462,59,10,SBS_ECALVTP7_ROCID,6,10,3,-1,-1,None,-1,-1
1463,59,11,SBS_ECALVTP7_ROCID,6,11,3,-1,-1,None,-1,-1
1464,59,12,SBS_ECALVTP7_ROCID,6,12,4,-1,-1,None,-1,-1
1465,59,13,SBS_ECALVTP7_ROCID,6,13,4,-1,-1,None,-1,-1
1466,59,14,SBS_ECALVTP7_ROCID,6,14,4,-1,-1,None,-1,-1
1467,59,15,SBS_ECALVTP7_ROCID,6,15,5,-1,-1,None,-1,-1
1468,59,16,SBS_ECALVTP7_ROCID,7,0,5,-1,-1,None,-1,-1
1469,59,17,SBS_ECALVTP7_ROCID,7,1,5,-1,-1,None,-1,-1
1470,59,18,SBS_ECALVTP7_ROCID,7,2,6,-1,-1,None,-1,-1
1471,59,19,SBS_ECALVTP7_ROCID,7,3,6,-1,-1,None,-1,-1
1472,59,20,SBS_ECALVTP7_ROCID,7,4,6,-1,-1,None,-1,-1
1473,59,21,SBS_ECALVTP7_ROCID,7,5,7,-1,-1,None,-1,-1
1474,59,22,SBS_ECALVTP7_ROCID,7,6,7,-1,-1,None,-1,-1
1475,59,23,SBS_ECALVTP7_ROCID,7,7,7,-1,-1,None,-1,-1
1476,60,1,SBS_ECALVTP7_ROCID,7,8,8,-1,-1,None,-1,-1
1477,60,2,SBS_ECALVTP7_ROCID,7,9,8,-1,-1,None,-1,-1
1478,60,3,SBS_ECALVTP7_ROCID,7,10,9,-1,-1,None,-1,-1
1479,60,4,SBS_ECALVTP7_ROCID,7,11,9,-1,-1,None,-1,-1
1480,60,5,SBS_ECALVTP7_ROCID,7,12,9,-1,-1,None,-1,-1
1481,60,6,SBS_ECALVTP7_ROCID,7,13,10,-1,-1,None,-1,-1
1482,60,7,SBS_ECALVTP7_ROCID,7,14,10,-1,-1,None,-1,-1
1483,60,8,SBS_ECALVTP7_ROCID,7,15,10,-1,-1,None,-1,-1
1484,60,9,SBS_ECALVTP7_ROCID,8,0,11,-1,-1,None,-1,-1
1485,60,10,SBS_ECALVTP7_ROCID,8,1,11,-1,-1,None,-1,-1
1486,60,11,SBS_ECALVTP7_ROCID,8,2,11,-1,-1,None,-1,-1
1487,60,12,SBS_ECALVTP7_ROCID,8,3,12,-1,-1,None,-1,-1
1488,60,13,SBS_ECALVTP7_ROCID,8,4,12,-1,-1,None,-1,-1
1489,60,14,SBS_ECALVTP7_ROCID,8,5,12,-1,-1,None,-1,-1
1490,60,15,SBS_ECALVTP7_ROCID,8,6,13,-1,-1,None,-1,-1
1491,60,16,SBS_ECALVTP7_ROCID,8,7,13,-1,-1,None,-1,-1
1492,60,17,SBS_ECALVTP7_ROCID,8,8,13,-1,-1,None,-1,-1
1493,60,18,SBS_ECALVTP7_ROCID,8,9,14,-1,-1,None,-1,-1
1494,60,19,SBS_ECALVTP7_ROCID,8,10,14,-1,-1,None,-1,-1
1495,60,20,SBS_ECALVTP7_ROCID,8,11,14,-1,-1,None,-1,-1
1496,60,21,SBS_ECALVTP7_ROCID,8,12,15,-1,-1,None,-1,-1
1497,61,1,SBS_ECALVTP7_ROCID,8,13,8,-1,-1,None,-1,-1
1498,61,2,SBS_ECALVTP7_ROCID,8,14,8,-1,-1,None,-1,-1
1499,61,3,SBS_ECALVTP7_ROCID,8,15,9,-1,-1,None,-1,-1
1500,61,4,SBS_ECALVTP7_ROCID,9,0,9,-1,-1,None,-1,-1
1501,61,5,SBS_ECALVTP7_ROCID,9,1,9,-1,-1,None,-1,-1
1502,61,6,SBS_ECALVTP7_ROCID,9,2,10,-1,-1,None,-1,-1
1503,61,7,SBS_ECALVTP7_ROCID,9,3,10,-1,-1,None,-1,-1
1504,61,8,SBS_ECALVTP7_ROCID,9,4,10,-1,-1,None,-1,-1
1505,61,9,SBS_ECALVTP7_ROCID,9,5,11,-1,-1,None,-1,-1
1506,61,10,SBS_ECALVTP7_ROCID,9,6,11,-1,-1,None,-1,-1
1507,61,11,SBS_ECALVTP7_ROCID,9,7,11,-1,-1,None,-1,-1
1508,61,12,SBS_ECALVTP7_ROCID,9,8,12,-1,-1,None,-1,-1
1509,61,13,SBS_ECALVTP7_ROCID,9,9,12,-1,-1,None,-1,-1
1510,61,14,SBS_ECALVTP7_ROCID,9,10,12,-1,-1,None,-1,-1
1511,61,15,SBS_ECALVTP7_ROCID,9,11,13,-1,-1,None,-1,-1
1512,61,16,SBS_ECALVTP7_ROCID,9,12,13,-1,-1,None,-1,-1
1513,61,17,SBS_ECALVTP7_ROCID,9,13,13,-1,-1,None,-1,-1
1514,61,18,SBS_ECALVTP7_ROCID,9,14,14,-1,-1,None,-1,-1
1515,61,19,SBS_ECALVTP7_ROCID,9,15,14,-1,-1,None,-1,-1
1516,61,20,SBS_ECALVTP7_ROCID,10,0,14,-1,-1,None,-1,-1
1517,61,21,SBS_ECALVTP7_ROCID,10,1,15,-1,-1,None,-1,-1
1518,62,1,SBS_ECALVTP7_ROCID,10,2,8,-1,-1,None,-1,-1
1519,62,2,SBS_ECALVTP7_ROCID,10,3,8,-1,-1,None,-1,-1
1520,62,3,SBS_ECALVTP7_ROCID,10,4,9,-1,-1,None,-1,-1
1521,62,4,SBS_ECALVTP7_ROCID,10,5,9,-1,-1,None,-1,-1
1522,62,5,SBS_ECALVTP7_ROCID,10,6,9,-1,-1,None,-1,-1
1523,62,6,SBS_ECALVTP7_ROCID,10,7,10,-1,-1,None,-1,-1
1524,62,7,SBS_ECALVTP7_ROCID,10,8,10,-1,-1,None,-1,-1
1525,62,8,SBS_ECALVTP7_ROCID,10,9,10,-1,-1,None,-1,-1
1526,62,9,SBS_ECALVTP7_ROCID,10,10,11,-1,-1,None,-1,-1
1527,62,10,SBS_ECALVTP7_ROCID,10,11,11,-1,-1,None,-1,-1
1528,62,11,SBS_ECALVTP7_ROCID,10,12,11,-1,-1,None,-1,-1
1529,62,12,SBS_ECALVTP7_ROCID,10,13,12,-1,-1,None,-1,-1
1530,62,13,SBS_ECALVTP7_ROCID,10,14,12,-1,-1,None,-1,-1
1531,62,14,SBS_ECALVTP7_ROCID,10,15,12,-1,-1,None,-1,-1
1532,62,15,SBS_ECALVTP7_ROCID,13,0,13,-1,-1,None,-1,-1
1533,62,16,SBS_ECALVTP7_ROCID,13,1,13,-1,-1,None,-1,-1
1534,62,17,SBS_ECALVTP7_ROCID,13,2,13,-1,-1,None,-1,-1
1535,62,18,SBS_ECALVTP7_ROCID,13,3,14,-1,-1,None,-1,-1
1536,62,19,SBS_ECALVTP7_ROCID,13,4,14,-1,-1,None,-1,-1
1537,62,20,SBS_ECALVTP7_ROCID,13,5,14,-1,-1,None,-1,-1
1538,62,21,SBS_ECALVTP7_ROCID,13,6,15,-1,-1,None,-1,-1
1539,63,0,SBS_ECALVTP7_ROCID,13,7,16,-1,-1,None,-1,-1
1540,63,1,SBS_ECALVTP7_ROCID,13,8,16,-1,-1,None,-1,-1
1541,63,2,SBS_ECALVTP7_ROCID,13,9,16,-1,-1,None,-1,-1
1542,63,3,SBS_ECALVTP7_ROCID,13,10,17,-1,-1,None,-1,-1
1543,63,4,SBS_ECALVTP7_ROCID,13,11,17,-1,-1,None,-1,-1
1544,63,5,SBS_ECALVTP7_ROCID,13,12,17,-1,-1,None,-1,-1
1545,63,6,SBS_ECALVTP7_ROCID,13,13,18,-1,-1,None,-1,-1
1546,63,7,SBS_ECALVTP7_ROCID,13,14,18,-1,-1,None,-1,-1
1547,63,8,SBS_ECALVTP7_ROCID,13,15,18,-1,-1,None,-1,-1
1548,63,9,SBS_ECALVTP7_ROCID,14,0,19,-1,-1,None,-1,-1
1549,63,10,SBS_ECALVTP7_ROCID,14,1,19,-1,-1,None,-1,-1
1550,63,11,SBS_ECALVTP7_ROCID,14,2,19,-1,-1,None,-1,-1
1551,63,12,SBS_ECALVTP7_ROCID,14,3,20,-1,-1,None,-1,-1
1552,63,13,SBS_ECALVTP7_ROCID,14,4,20,-1,-1,None,-1,-1
1553,63,14,SBS_ECALVTP7_ROCID,14,5,20,-1,-1,None,-1,-1
1554,63,15,SBS_ECALVTP7_ROCID,14,6,21,-1,-1,None,-1,-1
1555,63,16,SBS_ECALVTP7_ROCID,14,7,21,-1,-1,None,-1,-1
1556,63,17,SBS_ECALVTP7_ROCID,14,8,21,-1,-1,None,-1,-1
1557,63,18,SBS_ECALVTP7_ROCID,14,9,22,-1,-1,None,-1,-1
1558,63,19,SBS_ECALVTP7_ROCID,14,10,22,-1,-1,None,-1,-1
1559,63,20,SBS_ECALVTP7_ROCID,14,11,22,-1,-1,None,-1,-1
1560,64,0,SBS_ECALVTP7_ROCID,14,12,16,-1,-1,None,-1,-1
1561,64,1,SBS_ECALVTP7_ROCID,14,13,16,-1,-1,None,-1,-1
1562,64,2,SBS_ECALVTP7_ROCID,14,14,16,-1,-1,None,-1,-1
1563,64,3,SBS_ECALVTP7_ROCID,14,15,17,-1,-1,None,-1,-1
1564,64,4,SBS_ECALVTP7_ROCID,15,0,17,-1,-1,None,-1,-1
1565,64,5,SBS_ECALVTP7_ROCID,15,1,17,-1,-1,None,-1,-1
1566,64,6,SBS_ECALVTP7_ROCID,15,2,18,-1,-1,None,-1,-1
1567,64,7,SBS_ECALVTP7_ROCID,15,3,18,-1,-1,None,-1,-1
1568,64,8,SBS_ECALVTP7_ROCID,15,4,18,-1,-1,None,-1,-1
1569,64,9,SBS_ECALVTP7_ROCID,15,5,19,-1,-1,None,-1,-1
1570,64,10,SBS_ECALVTP7_ROCID,15,6,19,-1,-1,None,-1,-1
1571,64,11,SBS_ECALVTP7_ROCID,15,7,19,-1,-1,None,-1,-1
1572,64,12,SBS_ECALVTP7_ROCID,15,8,20,-1,-1,None,-1,-1
1573,64,13,SBS_ECALVTP7_ROCID,15,9,20,-1,-1,None,-1,-1
1574,64,14,SBS_ECALVTP7_ROCID,15,10,20,-1,-1,None,-1,-1
1575,64,15,SBS_ECALVTP7_ROCID,15,11,21,-1,-1,None,-1,-1
1576,64,16,SBS_ECALVTP7_ROCID,15,12,21,-1,-1,None,-1,-1
1577,64,17,SBS_ECALVTP7_ROCID,15,13,21,-1,-1,None,-1,-1
1578,64,18,SBS_ECALVTP7_ROCID,15,14,22,-1,-1,None,-1,-1
1579,64,19,SBS_ECALVTP7_ROCID,15,15,22,-1,-1,None,-1,-1
1580,64,20,SBS_ECALVTP7_ROCID,16,0,22,-1,-1,None,-1,-1
1581,65,0,SBS_ECALVTP7_ROCID,16,1,16,-1,-1,None,-1,-1
1582,65,1,SBS_ECALVTP7_ROCID,16,2,16,-1,-1,None,-1,-1
1583,65,2,SBS_ECALVTP7_ROCID,16,3,16,-1,-1,None,-1,-1
1584,65,3,SBS_ECALVTP7_ROCID,16,4,17,-1,-1,None,-1,-1
1585,65,4,SBS_ECALVTP7_ROCID,16,5,17,-1,-1,None,-1,-1
1586,65,5,SBS_ECALVTP7_ROCID,16,6,17,-1,-1,None,-1,-1
1587,65,6,SBS_ECALVTP7_ROCID,16,7,18,-1,-1,None,-1,-1
1588,65,7,SBS_ECALVTP7_ROCID,16,8,18,-1,-1,None,-1,-1
1589,65,8,SBS_ECALVTP7_ROCID,16,9,18,-1,-1,None,-1,-1
1590,65,9,SBS_ECALVTP7_ROCID,16,10,19,-1,-1,None,-1,-1
1591,65,10,SBS_ECALVTP7_ROCID,16,11,19,-1,-1,None,-1,-1
1592,65,11,SBS_ECALVTP7_ROCID,16,12,19,-1,-1,None,-1,-1
1593,65,12,SBS_ECALVTP7_ROCID,16,13,20,-1,-1,None,-1,-1
1594,65,13,SBS_ECALVTP7_ROCID,16,14,20,-1,-1,None,-1,-1
1595,65,14,SBS_ECALVTP7_ROCID,16,15,20,-1,-1,None,-1,-1
1596,65,15,SBS_ECALVTP7_ROCID,17,0,21,-1,-1,None,-1,-1
1597,65,16,SBS_ECALVTP7_ROCID,17,1,21,-1,-1,None,-1,-1
1598,65,17,SBS_ECALVTP7_ROCID,17,2,21,-1,-1,None,-1,-1
1599,65,18,SBS_ECALVTP7_ROCID,17,3,22,-1,-1,None,-1,-1
1600,65,19,SBS_ECALVTP7_ROCID,17,4,22,-1,-1,None,-1,-1
1601,65,20,SBS_ECALVTP7_ROCID,17,5,22,-1,-1,None,-1,-1
1602,66,1,SBS_ECALVTP7_ROCID,17,6,23,-1,-1,None,-1,-1
1603,66,2,SBS_ECALVTP7_ROCID,17,7,23,-1,-1,None,-1,-1
1604,66,3,SBS_ECALVTP7_ROCID,17,8,24,-1,-1,None,-1,-1
1605,66,4,SBS_ECALVTP7_ROCID,17,9,24,-1,-1,None,-1,-1
1606,66,5,SBS_ECALVTP7_ROCID,17,10,24,-1,-1,None,-1,-1
1607,66,6,SBS_ECALVTP7_ROCID,17,11,25,-1,-1,None,-1,-1
1608,66,7,SBS_ECALVTP7_ROCID,17,12,25,-1,-1,None,-1,-1
1609,66,8,SBS_ECALVTP7_ROCID,17,13,25,-1,-1,None,-1,-1
1610,66,9,SBS_ECALVTP7_ROCID,17,14,26,-1,-1,None,-1,-1
1611,66,10,SBS_ECALVTP7_ROCID,17,15,26,-1,-1,None,-1,-1
1612,66,11,SBS_ECALVTP7_ROCID,18,0,26,-1,-1,None,-1,-1
1613,66,12,SBS_ECALVTP7_ROCID,18,1,27,-1,-1,None,-1,-1
1614,66,13,SBS_ECALVTP7_ROCID,18,2,27,-1,-1,None,-1,-1
1615,66,14,SBS_ECALVTP7_ROCID,18,3,27,-1,-1,None,-1,-1
1616,66,15,SBS_ECALVTP7_ROCID,18,4,28,-1,-1,None,-1,-1
1617,66,16,SBS_ECALVTP7_ROCID,18,5,28,-1,-1,None,-1,-1
1618,66,17,SBS_ECALVTP7_ROCID,18,6,28,-1,-1,None,-1,-1
1619,66,18,SBS_ECALVTP7_ROCID,18,7,29,-1,-1,None,-1,-1
1620,67,1,SBS_ECALVTP7_ROCID,18,8,23,-1,-1,None,-1,-1
1621,67,2,SBS_ECALVTP7_ROCID,18,9,23,-1,-1,None,-1,-1
1622,67,3,SBS_ECALVTP7_ROCID,18,10,24,-1,-1,None,-1,-1
1623,67,4,SBS_ECALVTP7_ROCID,18,11,24,-1,-1,None,-1,-1
1624,67,5,SBS_ECALVTP7_ROCID,18,12,24,-1,-1,None,-1,-1
1625,67,6,SBS_ECALVTP7_ROCID,18,13,25,-1,-1,None,-1,-1
1626,67,7,SBS_ECALVTP7_ROCID,18,14,25,-1,-1,None,-1,-1
1627,67,8,SBS_ECALVTP7_ROCID,18,15,25,-1,-1,None,-1,-1
1628,67,9,SBS_ECALVTP7_ROCID,19,0,26,-1,-1,None,-1,-1
1629,67,10,SBS_ECALVTP7_ROCID,19,1,26,-1,-1,None,-1,-1
1630,67,11,SBS_ECALVTP7_ROCID,19,2,26,-1,-1,None,-1,-1
1631,67,12,SBS_ECALVTP7_ROCID,19,3,27,-1,-1,None,-1,-1
1632,67,13,SBS_ECALVTP7_ROCID,19,4,27,-1,-1,None,-1,-1
1633,67,14,SBS_ECALVTP7_ROCID,19,5,27,-1,-1,None,-1,-1
1634,67,15,SBS_ECALVTP7_ROCID,19,6,28,-1,-1,None,-1,-1
1635,67,16,SBS_ECALVTP7_ROCID,19,7,28,-1,-1,None,-1,-1
1636,67,17,SBS_ECALVTP7_ROCID,19,8,28,-1,-1,None,-1,-1
1637,67,18,SBS_ECALVTP7_ROCID,19,9,29,-1,-1,None,-1,-1
1638,68,1,SBS_ECALVTP7_ROCID,19,10,23,-1,-1,None,-1,-1
1639,68,2,SBS_ECALVTP7_ROCID,19,11,23,-1,-1,None,-1,-1
1640,68,3,SBS_ECALVTP7_ROCID,19,12,24,-1,-1,None,-1,-1
1641,68,4,SBS_ECALVTP7_ROCID,19,13,24,-1,-1,None,-1,-1
1642,68,5,SBS_ECALVTP7_ROCID,19,14,24,-1,-1,None,-1,-1
1643,68,6,SBS_ECALVTP7_ROCID,19,15,25,-1,-1,None,-1,-1
1644,68,7,SBS_ECALVTP7_ROCID,20,0,25,-1,-1,None,-1,-1
1645,68,8,SBS_ECALVTP7_ROCID,20,1,25,-1,-1,None,-1,-1
1646,68,9,SBS_ECALVTP7_ROCID,20,2,26,-1,-1,None,-1,-1
1647,68,10,SBS_ECALVTP7_ROCID,20,3,26,-1,-1,None,-1,-1
1648,68,11,SBS_ECALVTP7_ROCID,20,4,26,-1,-1,None,-1,-1
1649,68,12,SBS_ECALVTP7_ROCID,20,5,27,-1,-1,None,-1,-1
1650,68,13,SBS_ECALVTP7_ROCID,20,6,27,-1,-1,None,-1,-1
1651,68,14,SBS_ECALVTP7_ROCID,20,7,27,-1,-1,None,-1,-1
1652,68,15,SBS_ECALVTP7_ROCID,20,8,28,-1,-1,None,-1,-1
1653,68,16,SBS_ECALVTP7_ROCID,20,9,28,-1,-1,None,-1,-1
1654,68,17,SBS_ECALVTP7_ROCID,20,10,28,-1,-1,None,-1,-1
1655,68,18,SBS_ECALVTP7_ROCID,20,11,29,-1,-1,None,-1,-1
